pages,title,url,domain,type
77,פטריות ממולאות בגבינות,https://www.ronyohananov.com/post/%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%9E%D7%95%D7%9C%D7%90%D7%95%D7%AA-%D7%91%D7%92%D7%91%D7%99%D7%A0%D7%95%D7%AA?fbclid=IwY2xjawH_iGNleHRuA2FlbQIxMAABHZIfMvahn1hq2BWfJg5MIByAC_TvFQP4LzPAmihcjmngdkqs6SwrbC9GGA_aem,www.ronyohananov.com,web
77,Champignons Farci,http://delicioushouse.blogspot.com/2012/08/julia-childs-gruyere-stuffed-mushrooms.html,delicioushouse.blogspot.com,web
77,Mexican Arepas Stuffed with Spicy Sautéed Mushrooms,https://muybuenocookbook.com/mexican-arepas-stuffed-spicy-sauteed-mushrooms/,muybuenocookbook.com,web
77,כרובית שלמה בתנור,https://www.shtrudel.net/kruvit,www.shtrudel.net,web
78,שיפודי כרובית,https://www.ronyohananov.com/post/%D7%A9%D7%99%D7%A4%D7%95%D7%93%D7%99-%D7%9B%D7%A8%D7%95%D7%91%D7%99%D7%AA,www.ronyohananov.com,web
78,כרובית מטוגנת,https://www.instagram.com/anat_elisha_kitchen/reel/Ct4dAYwseuO/,www.instagram.com,social
78,סטייק כרובית,https://www.instagram.com/reel/CnKL3F7hDx9/?igsh=ZW9raWM2ZWprbGJt,www.instagram.com,social
78,Spicy Whole Roasted Cauliflower,https://www.flourandspiceblog.com/spicy-whole-roasted-cauliflower/,www.flourandspiceblog.com,web
78,Classic Guacamole,https://muybuenocookbook.com/super-bowl-o-mole/,muybuenocookbook.com,web
78,Guacamole,https://www.moms-mexican-recipes.com/guacamole-recipe,www.moms-mexican-recipes.com,web
78,Healthy Avocado Salad,https://www.isabeleats.com/avocado-salad/,www.isabeleats.com,web
78,The Ultimate Avocado Egg Salad,https://www.hungrypaprikas.com/the-ultimate-avocado-egg-salad/,www.hungrypaprikas.com,web
79,Green Beans In Tomato Sauce Italian Stewed Green Beans) ),https://www.italianrecipebook.com/green-beans-in-tomato-sauce-italian-stewed-green-beans/,www.italianrecipebook.com,web
79,גרנולה מלוחה לסלט,https://www.quaker.co.il/%D7%9E%D7%AA%D7%9B%D7%95%D7%A0%D7%99%D7%9D/%d7%92%d7%a8%d7%a0%d7%95%d7%9c%d7%94_%d7%9e%d7%9c%d7%95%d7%97%d7%94_%d7%9c%d7%a1%d7%9c%d7%98,www.quaker.co.il,web
79,תבליןeverything but the bagel,https://www.instagram.com/reel/CsMOrIfsKR1/?igsh=MmkxZm92MDQ2MTZ1,www.instagram.com,social
79,רוטב לסלט,https://www.instagram.com/reel/C1_n1jfMNJQ/?igsh=MXFtdjVrb2RmbXBt,www.instagram.com,social
79,5 דיפים,https://www.shtrudel.net/dip,www.shtrudel.net,web
80,ספגטי עגבניות,https://www.shtrudel.net/spa,www.shtrudel.net,web
80,פסטה עגבניות עם זיתים ושום כתוש,https://www.instagram.com/reel/CfRC6NfjCX6/?igsh=MTh5bGZzMWFpMW12Zg%3D%3D,www.instagram.com,social
80,פסטה עגבניות בסיר אחד,https://danielamit.foody.co.il/foody_recipe/%d7%a4%d7%a1%d7%98%d7%94-%d7%a2%d7%92%d7%91%d7%a0%d7%99%d7%95%d7%aa-%d7%91%d7%a1%d7%99%d7%a8-%d7%90%d7%97%d7%93/,danielamit.foody.co.il,web
80,Pasta with Tomato Cream Sauce,https://www.monpetitfour.com/pasta-with-tomato-cream-sauce/,www.monpetitfour.com,web
80,Spaghetti al pomodoro,https://www.greatitalianchefs.com/recipes/spaghetti-al-pomodoro-recipe,www.greatitalianchefs.com,web
80,פסטה אדומה,https://foody.co.il/foody_recipe/5-%D7%9E%D7%A8%D7%9B%D7%99%D7%91%D7%99%D7%9D-%D7%91-5-%D7%93%D7%A7%D7%95%D7%AA-%D7%A4%D7%A1%D7%98%D7%94-%D7%90%D7%93%D7%95%D7%9E%D7%94-%D7%9B%D7%9E%D7%95-%D7%A9%D7%9C-%D7%90%D7%99%D7%9E%D7%90/,foody.co.il,web
80,פסטה של פעם,https://www.instagram.com/danielamit/reel/C3LGwlYN111/,www.instagram.com,social
81,פסטה קרם שרי,https://danielamit.foody.co.il/foody_recipe/%D7%A4%D7%A1%D7%98%D7%94-%D7%A7%D7%A8%D7%9D-%D7%A9%D7%A8%D7%99/,danielamit.foody.co.il,web
81,פסטה ברוטב עגבניות – המתכון המושלם של ג׳ו ביידן,https://160cal.com/%D7%A4%D7%A1%D7%98%D7%94-%D7%91%D7%A8%D7%95%D7%98%D7%91-%D7%A2%D7%92%D7%91%D7%A0%D7%99%D7%95%D7%AA-%D7%94%D7%9E%D7%AA%D7%9B%D7%95%D7%9F-%D7%94%D7%9E%D7%95%D7%A9%D7%9C%D7%9D-%D7%A9%D7%9C-%D7%92%D7%B3/,160cal.com,web
81,Penne Pasta with Roasted Cherry Tomatoes & Black Olives,https://www.italianrecipebook.com/pasta-with-roasted-cherry-tomatoes-black-olives/,www.italianrecipebook.com,web
81,פסטה שמנת פטריות,https://www.shtrudel.net/pitriot,www.shtrudel.net,web
81,פסטה שמנת ופטריות,https://foody.co.il/foody_recipe/%D7%A4%D7%A1%D7%98%D7%94-%D7%91%D7%A8%D7%95%D7%98%D7%91-%D7%A9%D7%9E%D7%A0%D7%AA-%D7%95%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA/,foody.co.il,web
81,פסטה שמנת פטריות,https://www.ronyohananov.com/post/%D7%91%D7%A4%D7%A1%D7%98%D7%94-%D7%91%D7%A8%D7%95%D7%98%D7%91-%D7%A9%D7%9E%D7%A0%D7%AA-%D7%9B%D7%9E%D7%95-%D7%91%D7%9E%D7%A1%D7%A2%D7%93%D7%95%D7%AA,www.ronyohananov.com,web
81,פסטה שמנת פטריות בסיר אחד,https://danielamit.foody.co.il/foody_recipe/%D7%A4%D7%A1%D7%98%D7%94-%D7%A9%D7%9E%D7%A0%D7%AA-%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA-%D7%91%D7%A1%D7%99%D7%A8-%D7%90%D7%97%D7%93/,danielamit.foody.co.il,web
81,Garlicky Mushroom Spaghetti,https://blog.britishcornershop.co.uk/2018/06/garlicky-mushroom-spaghetti/,blog.britishcornershop.co.uk,web
82,פסטה רוזה,https://www.shtrudel.net/rose,www.shtrudel.net,web
82,פסטה רוזה לעצלנים משקיענים,https://www.instagram.com/reel/DBbfnSfs7bz/?igsh=MXZvOHMwZ3FqZDJnNQ%3D%3D,www.instagram.com,social
82,פסטה ברוטב רוזה לעצלנים,https://www.instagram.com/reel/CwKXp5psUB4/?igsh=NjJnMHpwdDk2ZWVn,www.instagram.com,social
82,פסטה רוזה מסקרפונה בסיר אחד,https://danielamit.foody.co.il/foody_recipe/%D7%A4%D7%A1%D7%98%D7%94-%D7%A8%D7%95%D7%96%D7%94-%D7%9E%D7%A1%D7%A7%D7%A8%D7%A4%D7%95%D7%A0%D7%94-%D7%91%D7%A1%D7%99%D7%A8-%D7%90%D7%97%D7%93/,danielamit.foody.co.il,web
82,פסטה שמתבשלת ברוטב של עצמה,https://danielamit.foody.co.il/foody_recipe/%D7%A4%D7%A1%D7%98%D7%94-%D7%A9%D7%9E%D7%AA%D7%91%D7%A9%D7%9C%D7%AA-%D7%91%D7%A8%D7%95%D7%98%D7%91-%D7%A9%D7%9C-%D7%A2%D7%A6%D7%9E%D7%94/,danielamit.foody.co.il,web
82,פסטה שמנת סלמון,https://www.shtrudel.net/pastasal,www.shtrudel.net,web
82,פסטה שומנת,https://www.shtrudel.net/shumenet,www.shtrudel.net,web
82,פסטה שמנת בסיר אחד,https://www.shtrudel.net/pastacream,www.shtrudel.net,web
83,פסטה טונה,https://www.shtrudel.net/pastatuna,www.shtrudel.net,web
83,פסטה טונה בסיר אחד,https://www.instagram.com/reel/ChCO_Icj65W/?igsh=eHpwYnB2anRiY3Ro,www.instagram.com,social
83,פסטה סיציליאנית,https://www.instagram.com/tv/CVNK7HijPAh/?igsh=MXVtNHZoaHdvNjEycQ%3D%3D,www.instagram.com,social
83,פסטה ברוטב חמאה ולימון,https://foody.co.il/foody_recipe/%D7%A4%D7%99%D7%A0%D7%95%D7%A7-%D7%91%D7%9B%D7%9E%D7%94-%D7%93%D7%A7%D7%95%D7%AA-%D7%A4%D7%A1%D7%98%D7%94-%D7%91%D7%A8%D7%95%D7%98%D7%91-%D7%97%D7%9E%D7%90%D7%94-%D7%95%D7%9C%D7%99%D7%9E%D7%95%D7%9F/,foody.co.il,web
83,Lemon Cream Sauce Pasta,https://www.monpetitfour.com/lemon-cream-sauce-pasta/,www.monpetitfour.com,web
83,פסטה אליו אוליו,https://foody.co.il/foody_recipe/%D7%A4%D7%A1%D7%98%D7%94-%D7%90%D7%9C%D7%99%D7%95-%D7%90%D7%95%D7%9C%D7%99%D7%95/,foody.co.il,web
83,פסטה אליו אוליו,https://foody.co.il/foody_recipe/%D7%9C%D7%98%D7%A8%D7%95%D7%A3-%D7%90%D7%95%D7%AA%D7%94-%D7%A4%D7%A1%D7%98%D7%94-%D7%90%D7%9C%D7%99%D7%95-%D7%90%D7%95%D7%9C%D7%99%D7%95-%D7%9E%D7%AA%D7%95%D7%91%D7%9C%D7%AA-%D7%9C%D7%A9%D7%9C%D7%9E/,foody.co.il,web
83,פסטה בקרם תירס ופרמז׳ן,https://www.instagram.com/elad_levi14/reel/C6qldlNsD51/,www.instagram.com,social
84,מק אנד צ'יז,https://www.shtrudel.net/macandcheese,www.shtrudel.net,web
84,Macaroni B’halib (macaroni and cheese),https://cosetteskitchen.com/macaroni-bhalib-macaroni-and-cheese,cosetteskitchen.com,web
84,ניוקי אה לה רומנה ברוטב שמנת וערמונים,https://foody.co.il/foody_recipe/%D7%A0%D7%99%D7%95%D7%A7%D7%99-%D7%90%D7%94-%D7%9C%D7%94-%D7%A8%D7%95%D7%9E%D7%A0%D7%94-%D7%91%D7%A8%D7%95%D7%98%D7%91-%D7%A9%D7%9E%D7%A0%D7%AA-%D7%95%D7%A2%D7%A8%D7%9E%D7%95%D7%A0%D7%99%D7%9D/,foody.co.il,web
84,ספגטי בולונז,https://www.shtrudel.net/spaghetti,www.shtrudel.net,web
84,Simple Bolognese,https://www.monpetitfour.com/simple-bolognese-recipe/,www.monpetitfour.com,web
84,נודלס,https://www.instagram.com/lioroooosh/reel/C9PE-cgoy8m/,www.instagram.com,social
84,לזניה,https://www.shtrudel.net/lazanya,www.shtrudel.net,web
84,לזניה שמנת פטריות,https://www.shtrudel.net/laza,www.shtrudel.net,web
85,לזניה ארבע גבינות,https://www.shtrudel.net/lasanya,www.shtrudel.net,web
85,תפוח אדמה מוקרם,https://www.shtrudel.net/mukram,www.shtrudel.net,web
85,תפוחי אדמה ברוטב שמנת פטריות,https://www.youtube.com/watch?v=id2LS2GQUjw,www.youtube.com,social
85,גרטן אישי,https://www.facebook.com/watch/?v=708258896962437,www.facebook.com,social
85,"תפו""א מוקרם כמו בקניון",https://www.shtrudel.net/lagba,www.shtrudel.net,web
85,גראטן תפוחי אדמה צרפתי,https://www.mako.co.il/food-cooking_magazine/french-recipes/Recipe-6acdfbc3271bb41006.htm,www.mako.co.il,web
85,גראטן,https://www.instagram.com/dani.and.food/reel/CsDn9LvIcyM/,www.instagram.com,social
86,פוטטוס,https://www.shtrudel.net/potatoes,www.shtrudel.net,web
86,הום פרייז,https://www.shtrudel.net/homefries,www.shtrudel.net,web
86,תפוחי אדמה ממכרים,https://www.youtube.com/watch?v=dlLXU0KjnBo,www.youtube.com,social
86,כדורי פירה,https://www.shtrudel.net/pire,www.shtrudel.net,web
86,צ'יפס,https://www.shtrudel.net/fries,www.shtrudel.net,web
86,"תפו""א מעוכים",https://www.shtrudel.net/smashed,www.shtrudel.net,web
86,תפוחי אדמה בתנור,https://www.instagram.com/reel/Cl3UPP3jXuV/?igsh=ZnlzZDEzN2N6MDF2,www.instagram.com,social
87,Mexican Potatoes,https://www.isabeleats.com/mexican-crispy-roasted-potatoes/,www.isabeleats.com,web
87,בטטות צלויות בדבש,https://www.facebook.com/watch/?v=966744772145654,www.facebook.com,social
87,אורז הפתעות,https://www.shtrudel.net/rice,www.shtrudel.net,web
87,מג'דרה,https://www.shtrudel.net/maj,www.shtrudel.net,web
87,Carrot Rice (Iraqi Timman Jizar),https://www.hungrypaprikas.com/carrot-rice/,www.hungrypaprikas.com,web
87,Arabic Rice with Vermicelli (Traditional Recipe),https://www.hungrypaprikas.com/arabic-rice-with-vermicelli/,www.hungrypaprikas.com,web
87,פתיתים אדומים,https://www.shtrudel.net/pti,www.shtrudel.net,web
88,מוקפץ עוף עם ירקות,https://www.shtrudel.net/mukpatz,www.shtrudel.net,web
88,פסטה בסיר אחד עם חזה עוף ופטריות,https://www.ronyohananov.com/post/%D7%90%D7%A8%D7%95%D7%97%D7%AA-%D7%A4%D7%A1%D7%98%D7%94-%D7%A2%D7%9D-%D7%A2%D7%95%D7%A3-%D7%95%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA-%D7%91%D7%A1%D7%99%D7%A8-%D7%90%D7%97%D7%93,www.ronyohananov.com,web
88,חזה עוף מוקפץ בחמוץ מתוק,https://www.instagram.com/noa_einat/reel/C1ohWEWICRW/,www.instagram.com,social
88,שווארמה,https://www.shtrudel.net/shawa,www.shtrudel.net,web
88,שיפודי עוף,https://www.facebook.com/shtrudel.il/videos/334076617296635/,www.facebook.com,social
88,The JUICIEST Chicken Kabobs Ever!,https://www.isabeleats.com/chicken-kabobs/,www.isabeleats.com,web
88,שניצל,https://www.shtrudel.net/zel,www.shtrudel.net,web
89,שניצל קריספי,https://www.instagram.com/reel/Cw9ztJmMcKO/?igsh=NW4yNmEwOW5vOGpt,www.instagram.com,social
89,שניצל,https://foody.co.il/foody_recipe/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9C%D7%94%D7%9B%D7%A0%D7%AA-%D7%A9%D7%A0%D7%99%D7%A6%D7%9C-%D7%90%D7%A7%D7%A1%D7%98%D7%A8%D7%94-%D7%A7%D7%A8%D7%99%D7%A1%D7%A4%D7%99-%D7%9E%D7%95%D7%A9%D7%9C%D7%9D/,foody.co.il,web
89,Oven Baked Chicken Breasts,https://muybuenocookbook.com/baked-chicken-breasts/,muybuenocookbook.com,web
89,פילה עוף של התקתוקים,https://www.instagram.com/reel/CvUFze7tY_0/?igsh=N2JkcXpwMXd4cXJ6,www.instagram.com,social
89,פילה עוף עם אפונה וגזר,https://www.instagram.com/reel/C9cVBiJs_It/?igsh=a3l3aDQ3dWNsZmVm,www.instagram.com,social
89,פילה עוף על הפלנצ'ה,https://www.instagram.com/shiriamit1/reel/C4NLeEaITzI/,www.instagram.com,social
89,קציצות חזה עוף,https://www.instagram.com/coral.hota/reel/CytaPZfsuzm/?hl=he,www.instagram.com,social
89,פאד תאי,https://www.shtrudel.net/padthai,www.shtrudel.net,web
90,נודלס עוף ברוטב חמאת בוטנים,https://www.shtrudel.net/noodles,www.shtrudel.net,web
90,נודלס קוריאני,https://www.bishulim.co.il/%D7%9E%D7%AA%D7%9B%D7%95%D7%9F/%D7%A0%D7%95%D7%93%D7%9C%D7%A1-%D7%A2%D7%9D-%D7%98%D7%A8%D7%99%D7%A7?utm_source=instagram&utm_medium=story_shtrudel&utm_campaign=oct&fbclid=IwY2xjawH6LUpleHRuA2FlbQIxMAABHXJSFLaGMz5BJp8uGvUAsrAaeHCP,www.bishulim.co.il,web
90,אטריות אודון שמנמנות ברוטב חמאת בוטנים עם פילה עוף,https://www.instagram.com/reel/C9e6bYQMeKD/?igsh=MWYyNGFxcG5qdXR6dw%3D%3D,www.instagram.com,social
90,מוקפץ עוף וירקות ברוטב חמאת בוטנים,https://www.lioroooosh.com/post/%D7%9E%D7%95%D7%A7%D7%A4%D7%A5-%D7%A2%D7%95%D7%A3-%D7%95%D7%99%D7%A8%D7%A7%D7%95%D7%AA-%D7%91%D7%A8%D7%95%D7%98%D7%91-%D7%97%D7%9E%D7%90%D7%AA-%D7%91%D7%95%D7%98%D7%A0%D7%99%D7%9D,www.lioroooosh.com,web
90,ארוחת נודלס בסיר אחד,https://www.ronyohananov.com/post/%D7%90%D7%A8%D7%95%D7%97%D7%AA-%D7%A0%D7%95%D7%93%D7%9C%D7%A1-%D7%91%D7%A1%D7%99%D7%A8-%D7%90%D7%97%D7%93,www.ronyohananov.com,web
90,עוף חמוץ מתוק סיני ברוטב שום ודבש,https://foody.co.il/foody_recipe/%d7%a2%d7%95%d7%a3-%d7%97%d7%9e%d7%95%d7%a5-%d7%9e%d7%aa%d7%95%d7%a7-%d7%a1%d7%99%d7%a0%d7%99-%d7%91%d7%a8%d7%95%d7%98%d7%91-%d7%a9%d7%95%d7%9d-%d7%95%d7%93%d7%91%d7%a9-%d7%9e%d7%a9%d7%92%d7%a2/,foody.co.il,web
90,חזה עוף בתפוזים,https://www.facebook.com/watch/?mibextid=oFDknk&v=276835748198630&rdid=IUMw27uaWTHaCZM0,www.facebook.com,social
90,תבשיל חזה עוף קטיפתי ובריא,https://www.instagram.com/ronyohanan/reel/C_YLTPgNT9Y/,www.instagram.com,social
91,טוסט חזה עוף בטוסטר,https://www.youtube.com/watch?v=df9-5tFK93s,www.youtube.com,social
91,Mexican Chicken Marinade,https://www.isabeleats.com/mexican-chicken-marinade/,www.isabeleats.com,web
91,באטר צ’ יקן - תבשיל עוף בסגנון הודי,https://foody.co.il/foody_recipe/%D7%91%D7%90%D7%98%D7%A8-%D7%A6%D7%99%D7%A7%D7%9F-%D7%AA%D7%91%D7%A9%D7%99%D7%9C-%D7%A2%D7%95%D7%A3-%D7%91%D7%A1%D7%92%D7%A0%D7%95%D7%9F-%D7%94%D7%95%D7%93%D7%99/,foody.co.il,web
91,Baked Chicken Fajitas,https://www.flourandspiceblog.com/fajitas/,www.flourandspiceblog.com,web
91,Singaporean Rice with Noodles and Chicken,https://www.flourandspiceblog.com/singaporean-rice/,www.flourandspiceblog.com,web
91,המבורגר,https://www.shtrudel.net/burger,www.shtrudel.net,web
91,פאד קפאו,https://www.shtrudel.net/pad,www.shtrudel.net,web
91,פאד קפאו,https://www.facebook.com/reel/1646859755951231,www.facebook.com,social
"92,93",טורטיה עם בשר,https://foody.co.il/foody_recipe/%D7%98%D7%95%D7%A8%D7%98%D7%99%D7%94-%D7%A2%D7%9D-%D7%91%D7%A9%D7%A8/,foody.co.il,web
92,קבבונים,https://www.shtrudel.net/kebab,www.shtrudel.net,web
92,Kafta Kabob (Easy & Freezer Friendly),https://www.hungrypaprikas.com/middle-eastern-beef-kofta/,www.hungrypaprikas.com,web
92,Lahm Bi Ajeen,https://www.hungrypaprikas.com/lahm-bi-ajeen/,www.hungrypaprikas.com,web
92,לחמעג׳ון,https://www.shtrudel.net/jun,www.shtrudel.net,web
92,קציצות ברוטב,https://www.shtrudel.net/meatballs,www.shtrudel.net,web
92,ספגטי עם כדורי בשר רכים,https://www.ronyohananov.com/post/%D7%A1%D7%A4%D7%92%D7%98%D7%99-%D7%A2%D7%9D-%D7%9B%D7%93%D7%95%D7%A8%D7%99-%D7%91%D7%A9%D7%A8-%D7%A8%D7%9B%D7%99%D7%9D,www.ronyohananov.com,web
92,ספגטי מיטבולס,https://www.lioroooosh.com/post/%D7%A1%D7%A4%D7%92%D7%98%D7%99-%D7%9E%D7%99%D7%98%D7%91%D7%95%D7%9C%D7%A1,www.lioroooosh.com,web
93,Polpette (Italian Meatballs In Rich Tomato Sauce),https://www.italianrecipebook.com/polpette/,www.italianrecipebook.com,web
93,Mexican Meatballs with Three Spicy Dipping Sauces,https://muybuenocookbook.com/mexican-meatballs-with-three-spicy-dipping-sauces/,muybuenocookbook.com,web
93,סלופי ג'ו,https://foody.co.il/foody_recipe/%D7%9B%D7%A9%D7%91%D7%90-%D7%9E%D7%A9%D7%94%D7%95-%D7%9E%D7%94%D7%99%D7%A8-%D7%95%D7%98%D7%A2%D7%99%D7%9D-%D7%9E%D7%9B%D7%99%D7%A0%D7%99%D7%9D-%D7%A1%D7%9C%D7%95%D7%A4%D7%99-%D7%92%D7%95/,foody.co.il,web
93,עראייס בטוסטר,https://www.shtrudel.net/arais,www.shtrudel.net,web
93,בורקס בשר ופטריות,https://www.ronyohananov.com/post/%D7%91%D7%95%D7%A8%D7%A7%D7%A1-%D7%91%D7%A9%D7%A8-%D7%95%D7%A4%D7%98%D7%A8%D7%99%D7%95%D7%AA-%D7%9E%D7%A9%D7%A4%D7%97%D7%AA%D7%99,www.ronyohananov.com,web
93,מקלות בייגלה ממולאות בבשר,https://www.ronyohananov.com/post/%D7%9E%D7%A7%D7%9C%D7%95%D7%AA-%D7%91%D7%99%D7%99%D7%92%D7%9C%D7%94-%D7%9E%D7%9E%D7%95%D7%9C%D7%90%D7%95%D7%AA-%D7%91%D7%91%D7%A9%D7%A8,www.ronyohananov.com,web
94,בורקס בשר,https://www.shtrudel.net/burekas,www.shtrudel.net,web
94,לחמניות בשר,https://www.shtrudel.net/meatbun,www.shtrudel.net,web
94,ציבורקי,https://www.ronyohananov.com/post/%D7%A6%D7%99%D7%91%D7%95%D7%A8%D7%A7%D7%99-%D7%9E%D7%90%D7%A4%D7%94-%D7%9E%D7%98%D7%95%D7%92%D7%9F-%D7%9E%D7%94%D7%9E%D7%98%D7%91%D7%97-%D7%94%D7%91%D7%95%D7%9B%D7%A8%D7%99,www.ronyohananov.com,web
94,פירוגי,https://www.ynet.co.il/food/recipies/article/rJu4Mfi6D,www.ynet.co.il,web
94,בקלאווה בשר טורקית,https://www.ronyohananov.com/post/%D7%91%D7%A7%D7%9C%D7%90%D7%95%D7%95%D7%94-%D7%91%D7%A9%D7%A8-%D7%98%D7%95%D7%A8%D7%A7%D7%99%D7%AA,www.ronyohananov.com,web
94,פאי רועים,https://www.shtrudel.net/pie,www.shtrudel.net,web
94,Hashweh Rice (Arabic Keema Rice with ground beef),https://www.hungrypaprikas.com/hashweh-rice/,www.hungrypaprikas.com,web
94,"עוף ותפו""א בתנור",https://www.shtrudel.net/chicken,www.shtrudel.net,web
95,"תבנית עוף ותפו""א",https://www.instagram.com/reel/ChZcw7Ajcmp/?igsh=bWxkNDBuYmdmODdq,www.instagram.com,social
95,עוף בבצל מקורמל,https://www.shtrudel.net/%D7%A2%D7%95%D7%A3-%D7%91%D7%91%D7%A6%D7%9C-%D7%9E%D7%A7%D7%95%D7%A8%D7%9E%D7%9C/,www.shtrudel.net,web
95,עוף בדבש,https://www.shtrudel.net/honeychicken,www.shtrudel.net,web
95,Musakhan Rolls,https://www.hungrypaprikas.com/musakhan-rolls/,www.hungrypaprikas.com,web
95,Honey Garlic Chicken Fakeaway,https://www.hungrypaprikas.com/honey-garlic-chicken-fakeaway/,www.hungrypaprikas.com,web
95,Classic Coq Au Vin Chicken in Red Wine) ),https://vikalinka.com/coq-au-vin-the-ultimate-one-pot-dinner/,vikalinka.com,web
95,"שוקי עוף בתנור עם דבש , לימון ואורגנו",https://foody.co.il/foody_recipe/%D7%A2%D7%95%D7%A3-%D7%A9%D7%9C-%D7%A7%D7%99%D7%A5-%D7%A4%D7%95%D7%9C%D7%A7%D7%A2%D7%95%D7%AA-%D7%A9%D7%9C-%D7%A2%D7%95%D7%A3-%D7%A2%D7%9D-%D7%93%D7%91%D7%A9-%D7%9C%D7%99%D7%9E%D7%95%D7%9F-%D7%90/,foody.co.il,web
95,פפריקש עוף הונגרי,https://foody.co.il/foody_recipe/%D7%A4%D7%A4%D7%A8%D7%99%D7%A7%D7%A9-%D7%A2%D7%95%D7%A3/,foody.co.il,web
96,עוף ותפוחי אדמה בשקית קוקי,https://foody.co.il/foody_recipe/%D7%9E%D7%9C%D7%99-%D7%9E%D7%90%D7%99%D7%A8%D7%95%D7%91-%D7%94%D7%99%D7%90-%D7%94%D7%A7%D7%95%D7%A7%D7%99-%D7%94%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%AA-%D7%A2%D7%95%D7%A3-%D7%95%D7%AA%D7%A4%D7%95%D7%97/,foody.co.il,web
96,Chicken Shawarma Plate,https://www.hungrypaprikas.com/chicken-shawarma-plate/,www.hungrypaprikas.com,web
96,Sumac Chicken and Onion (Sheet Pan Dinner),https://www.hungrypaprikas.com/sumac-chicken/,www.hungrypaprikas.com,web
96,Chicken Machboos Saudi Arabian Kabsa) ),https://www.hungrypaprikas.com/chicken-machboos/,www.hungrypaprikas.com,web
96,One Pot Chicken and Rice,https://www.hungrypaprikas.com/one-pot-chicken-and-rice/,www.hungrypaprikas.com,web
96,Arabic Biryani with Chicken | Authentic Iraqi Recipe,https://www.hungrypaprikas.com/arabic-biryani-with-chicken/,www.hungrypaprikas.com,web
97,RUHAMA’S LEMONY ZA’ATAR CHICKEN,https://www.instagram.com/jewlishbyjamie/reel/DExqN7rJLFl/,www.instagram.com,social
97,Baked Honey Za'atar Chicken,https://www.hungrypaprikas.com/honey-zaatar-chicken/,www.hungrypaprikas.com,web
97,פרגית,https://www.shtrudel.net/pargit,www.shtrudel.net,web
97,פרגית על הפלנצ'ה,https://www.instagram.com/reel/C4dNk7Vo6_Y/?igsh=MXdtYTl5Y2F0b2hrMQ%3D%3D,www.instagram.com,social
97,שווארמה פרגית תוצרת בית,https://foody.co.il/foody_recipe/%D7%9E%D7%94-%D7%9C%D7%A9%D7%99%D7%9D-%D7%9C%D7%9A-%D7%91%D7%A4%D7%99%D7%AA%D7%94-%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94-%D7%A4%D7%A8%D7%92%D7%99%D7%AA-%D7%AA%D7%95%D7%A6%D7%A8%D7%AA-%D7%91%D7%99/,foody.co.il,web
97,צ'יפס ופרגית קומפלט,https://www.ronyohananov.com/post/%D7%A6-%D7%99%D7%A4%D7%A1-%D7%95%D7%A4%D7%A8%D7%92%D7%99%D7%AA-%D7%A7%D7%95%D7%9E%D7%A4%D7%9C%D7%98-%D7%9E%D7%A0%D7%94-%D7%94%D7%A6%D7%92%D7%94,www.ronyohananov.com,web
97,ארוחת פסטה עם פרגיות בסיר אחד,https://www.ronyohananov.com/post/%D7%90%D7%A8%D7%95%D7%97%D7%AA-%D7%A4%D7%A1%D7%98%D7%94-%D7%A2%D7%9D-%D7%A4%D7%A8%D7%92%D7%99%D7%95%D7%AA-%D7%91%D7%A1%D7%99%D7%A8-%D7%90%D7%97%D7%93,www.ronyohananov.com,web
97,סופלקי פרגיות במחבת,https://www.ronyohananov.com/post/%D7%A1%D7%95%D7%A4%D7%9C%D7%A7%D7%99-%D7%A4%D7%A8%D7%92%D7%99%D7%95%D7%AA-%D7%91%D7%9E%D7%97%D7%91%D7%AA?fbclid=IwZXh0bgNhZW0CMTAAAR2xMgFl_RoDxV-ALbQMeSFqDyfgslHmquUywU62irgtnbe1jIFAVmqggsw_aem_6u0p6fie7_kEYvnvziALcg,www.ronyohananov.com,web
98,פיתות ממולאות בעוף,https://foody.co.il/foody_recipe/%D7%A4%D7%99%D7%AA%D7%95%D7%AA-%D7%9E%D7%9E%D7%95%D7%9C%D7%90%D7%95%D7%AA-%D7%91%D7%A2%D7%95%D7%A3-%D7%A4%D7%A9%D7%95%D7%98-%D7%A7%D7%9C-%D7%95%D7%98%D7%A2%D7%99%D7%9D/,foody.co.il,web
98,שווארמה פרגית בטורטייה,https://www.instagram.com/master_chef_israel/reel/C7DoxwPI6I-/,www.instagram.com,social
